Date,GameTimeUTC,GameTimeET,GameTime,Game,LineupSpot,Player,player_id,LineupSource,Team,Pitcher,ISO,Pitcher_HR9,HardHit,FlyBall,BarrelRate,ExitVelocity,LaunchAngle,RecentHRRate,ParkFactor,WindFactor,Matchup,FanDuel,DraftKings,BetMGM,PitcherVulnerability,BatterHand,PitcherHRWeakSide,PitcherHRSpotWeakness
2026-05-31,2026-05-31T20:10:00+00:00,2026-05-31T16:10:00-04:00,4:10 PM,Arizona Diamondbacks vs Seattle Mariners,5,Luke Raley,670042,confirmed,Seattle Mariners,Merrill Kelly,0.18,1.5,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,375.0,360.0,379.0,48.37,R,BOTH,4-6
2026-05-31,2026-05-31T20:10:00+00:00,2026-05-31T16:10:00-04:00,4:10 PM,Arizona Diamondbacks vs Seattle Mariners,6,Cole Young,702284,confirmed,Seattle Mariners,Merrill Kelly,0.18,1.5,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,471.0,475.0,467.0,48.37,R,BOTH,4-6
2026-05-31,2026-05-31T20:10:00+00:00,2026-05-31T16:10:00-04:00,4:10 PM,Arizona Diamondbacks vs Seattle Mariners,7,Dominic Canzone,686527,confirmed,Seattle Mariners,Merrill Kelly,0.18,1.5,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,371.0,368.0,372.0,48.37,R,BOTH,4-6
2026-05-31,2026-05-31T20:10:00+00:00,2026-05-31T16:10:00-04:00,4:10 PM,Arizona Diamondbacks vs Seattle Mariners,8,Jhonny Pereda,640902,confirmed,Seattle Mariners,Merrill Kelly,0.18,1.5,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,427.0,437.0,412.0,48.37,R,BOTH,4-6
2026-05-31,2026-05-31T20:10:00+00:00,2026-05-31T16:10:00-04:00,4:10 PM,Arizona Diamondbacks vs Seattle Mariners,9,Colt Emerson,806068,confirmed,Seattle Mariners,Merrill Kelly,0.18,1.5,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,366.0,370.0,369.0,48.37,R,BOTH,4-6
2026-05-31,2026-05-31T20:10:00+00:00,2026-05-31T16:10:00-04:00,4:10 PM,Philadelphia Phillies vs Los Angeles Dodgers,1,Shohei Ohtani,660271,confirmed,Los Angeles Dodgers,Andrew Painter,0.33,1.26,54.0,46.0,22.5,95.6,20.8,0.39,1.15,1.0,0.94,250.0,251.0,235.0,44.79,L,BOTH,4-6
2026-05-31,2026-05-31T20:10:00+00:00,2026-05-31T16:10:00-04:00,4:10 PM,Philadelphia Phillies vs Los Angeles Dodgers,2,Andy Pages,681624,confirmed,Los Angeles Dodgers,Andrew Painter,0.18,1.26,38.0,34.0,8.0,89.0,14.0,0.1,1.15,1.0,0.65,492.0,495.0,490.0,44.79,R,BOTH,4-6
2026-05-31,2026-05-31T20:10:00+00:00,2026-05-31T16:10:00-04:00,4:10 PM,Philadelphia Phillies vs Los Angeles Dodgers,3,Freddie Freeman,518692,confirmed,Los Angeles Dodgers,Andrew Painter,0.18,1.26,38.0,34.0,8.0,89.0,14.0,0.1,1.15,1.0,0.65,406.0,409.0,397.0,44.79,R,BOTH,4-6
2026-05-31,2026-05-31T20:10:00+00:00,2026-05-31T16:10:00-04:00,4:10 PM,Philadelphia Phillies vs Los Angeles Dodgers,4,Mookie Betts,605141,confirmed,Los Angeles Dodgers,Andrew Painter,0.26,1.26,47.0,42.0,14.0,92.5,18.0,0.22,1.15,1.0,0.78,392.0,407.0,384.0,44.79,R,BOTH,4-6
2026-05-31,2026-05-31T20:10:00+00:00,2026-05-31T16:10:00-04:00,4:10 PM,Philadelphia Phillies vs Los Angeles Dodgers,5,Kyle Tucker,663656,confirmed,Los Angeles Dodgers,Andrew Painter,0.18,1.26,38.0,34.0,8.0,89.0,14.0,0.1,1.15,1.0,0.65,585.0,583.0,573.0,44.79,R,BOTH,4-6
2026-05-31,2026-05-31T20:10:00+00:00,2026-05-31T16:10:00-04:00,4:10 PM,Philadelphia Phillies vs Los Angeles Dodgers,6,Max Muncy,571970,confirmed,Los Angeles Dodgers,Andrew Painter,0.18,1.26,38.0,34.0,8.0,89.0,14.0,0.1,1.15,1.0,0.65,382.0,395.0,375.0,44.79,R,BOTH,4-6
2026-05-31,2026-05-31T20:10:00+00:00,2026-05-31T16:10:00-04:00,4:10 PM,Philadelphia Phillies vs Los Angeles Dodgers,7,Ryan Ward,669899,confirmed,Los Angeles Dodgers,Andrew Painter,,,,,,,,,1.15,1.0,,462.0,461.0,475.0,44.79,,BOTH,4-6
2026-05-31,2026-05-31T20:10:00+00:00,2026-05-31T16:10:00-04:00,4:10 PM,Philadelphia Phillies vs Los Angeles Dodgers,8,Dalton Rushing,687221,confirmed,Los Angeles Dodgers,Andrew Painter,0.18,1.26,38.0,34.0,8.0,89.0,14.0,0.1,1.15,1.0,0.65,592.0,590.0,593.0,44.79,R,BOTH,4-6
2026-05-31,2026-05-31T20:10:00+00:00,2026-05-31T16:10:00-04:00,4:10 PM,Philadelphia Phillies vs Los Angeles Dodgers,9,Alex Freeland,690976,confirmed,Los Angeles Dodgers,Andrew Painter,0.18,1.26,38.0,34.0,8.0,89.0,14.0,0.1,1.15,1.0,0.65,411.0,403.0,413.0,44.79,R,BOTH,4-6
2026-05-31,2026-05-31T20:10:00+00:00,2026-05-31T16:10:00-04:00,4:10 PM,Philadelphia Phillies vs Los Angeles Dodgers,1,Kyle Schwarber,656941,confirmed,Philadelphia Phillies,Yoshinobu Yamamoto,0.32,1.27,51.0,49.0,18.4,93.8,22.1,0.33,1.08,1.1,0.91,308.0,304.0,299.0,42.91,L,BOTH,4-6
2026-05-31,2026-05-31T20:10:00+00:00,2026-05-31T16:10:00-04:00,4:10 PM,Philadelphia Phillies vs Los Angeles Dodgers,2,Trea Turner,607208,confirmed,Philadelphia Phillies,Yoshinobu Yamamoto,0.18,1.27,38.0,34.0,8.0,89.0,14.0,0.1,1.08,1.1,0.65,617.0,617.0,611.0,42.91,R,BOTH,4-6
2026-05-31,2026-05-31T20:10:00+00:00,2026-05-31T16:10:00-04:00,4:10 PM,Philadelphia Phillies vs Los Angeles Dodgers,3,Bryce Harper,547180,confirmed,Philadelphia Phillies,Yoshinobu Yamamoto,0.29,1.27,50.0,43.0,15.9,92.9,18.6,0.28,1.08,1.1,0.89,355.0,369.0,368.0,42.91,L,BOTH,4-6
2026-05-31,2026-05-31T20:10:00+00:00,2026-05-31T16:10:00-04:00,4:10 PM,Philadelphia Phillies vs Los Angeles Dodgers,4,Brandon Marsh,669016,confirmed,Philadelphia Phillies,Yoshinobu Yamamoto,0.18,1.27,38.0,34.0,8.0,89.0,14.0,0.1,1.08,1.1,0.65,402.0,409.0,407.0,42.91,R,BOTH,4-6
2026-05-31,2026-05-31T20:10:00+00:00,2026-05-31T16:10:00-04:00,4:10 PM,Philadelphia Phillies vs Los Angeles Dodgers,5,Alec Bohm,664761,confirmed,Philadelphia Phillies,Yoshinobu Yamamoto,0.18,1.27,38.0,34.0,8.0,89.0,14.0,0.1,1.08,1.1,0.65,479.0,492.0,484.0,42.91,R,BOTH,4-6
2026-05-31,2026-05-31T20:10:00+00:00,2026-05-31T16:10:00-04:00,4:10 PM,Philadelphia Phillies vs Los Angeles Dodgers,6,Bryson Stott,681082,confirmed,Philadelphia Phillies,Yoshinobu Yamamoto,0.18,1.27,38.0,34.0,8.0,89.0,14.0,0.1,1.08,1.1,0.65,409.0,401.0,414.0,42.91,R,BOTH,4-6
2026-05-31,2026-05-31T20:10:00+00:00,2026-05-31T16:10:00-04:00,4:10 PM,Philadelphia Phillies vs Los Angeles Dodgers,7,J.T. Realmuto,592663,confirmed,Philadelphia Phillies,Yoshinobu Yamamoto,0.18,1.27,38.0,34.0,8.0,89.0,14.0,0.1,1.08,1.1,0.65,432.0,431.0,426.0,42.91,R,BOTH,4-6
2026-05-31,2026-05-31T20:10:00+00:00,2026-05-31T16:10:00-04:00,4:10 PM,Philadelphia Phillies vs Los Angeles Dodgers,8,Adolis García,666969,confirmed,Philadelphia Phillies,Yoshinobu Yamamoto,0.18,1.27,38.0,34.0,8.0,89.0,14.0,0.1,1.08,1.1,0.65,357.0,365.0,361.0,42.91,R,BOTH,4-6
2026-05-31,2026-05-31T20:10:00+00:00,2026-05-31T16:10:00-04:00,4:10 PM,Philadelphia Phillies vs Los Angeles Dodgers,9,Justin Crawford,702222,confirmed,Philadelphia Phillies,Yoshinobu Yamamoto,,,,,,,,,1.08,1.1,,358.0,361.0,362.0,42.91,,BOTH,4-6
2026-05-31,2026-05-31T23:20:00+00:00,2026-05-31T19:20:00-04:00,7:20 PM,Chicago Cubs vs St. Louis Cardinals,1,Carson Kelly,608348,power_roster,Chicago Cubs,Matthew Liberatore,0.16,1.6,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,508.0,522.0,514.0,49.33,R,BOTH,4-6
2026-05-31,2026-05-31T23:20:00+00:00,2026-05-31T19:20:00-04:00,7:20 PM,Chicago Cubs vs St. Louis Cardinals,2,Miguel Amaya,665804,power_roster,Chicago Cubs,Matthew Liberatore,0.16,1.6,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,431.0,446.0,427.0,49.33,R,BOTH,4-6
2026-05-31,2026-05-31T23:20:00+00:00,2026-05-31T19:20:00-04:00,7:20 PM,Chicago Cubs vs St. Louis Cardinals,3,Michael Busch,683737,power_roster,Chicago Cubs,Matthew Liberatore,0.16,1.6,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,536.0,539.0,527.0,49.33,R,BOTH,4-6
2026-05-31,2026-05-31T23:20:00+00:00,2026-05-31T19:20:00-04:00,7:20 PM,Chicago Cubs vs St. Louis Cardinals,4,Nico Hoerner,663538,power_roster,Chicago Cubs,Matthew Liberatore,0.16,1.6,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,526.0,517.0,513.0,49.33,R,BOTH,4-6
2026-05-31,2026-05-31T23:20:00+00:00,2026-05-31T19:20:00-04:00,7:20 PM,Chicago Cubs vs St. Louis Cardinals,5,Pedro Ramírez,699393,power_roster,Chicago Cubs,Matthew Liberatore,0.16,1.6,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,356.0,349.0,368.0,49.33,R,BOTH,4-6
2026-05-31,2026-05-31T23:20:00+00:00,2026-05-31T19:20:00-04:00,7:20 PM,Chicago Cubs vs St. Louis Cardinals,6,Alex Bregman,608324,power_roster,Chicago Cubs,Matthew Liberatore,0.16,1.6,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,620.0,627.0,633.0,49.33,R,BOTH,4-6
2026-05-31,2026-05-31T23:20:00+00:00,2026-05-31T19:20:00-04:00,7:20 PM,Chicago Cubs vs St. Louis Cardinals,7,Dansby Swanson,621020,power_roster,Chicago Cubs,Matthew Liberatore,0.16,1.6,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,517.0,510.0,507.0,49.33,R,BOTH,4-6
2026-05-31,2026-05-31T23:20:00+00:00,2026-05-31T19:20:00-04:00,7:20 PM,Chicago Cubs vs St. Louis Cardinals,8,Ian Happ,664023,power_roster,Chicago Cubs,Matthew Liberatore,0.16,1.6,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,531.0,527.0,530.0,49.33,R,BOTH,4-6
2026-05-31,2026-05-31T23:20:00+00:00,2026-05-31T19:20:00-04:00,7:20 PM,Chicago Cubs vs St. Louis Cardinals,9,Pete Crow-Armstrong,691718,power_roster,Chicago Cubs,Matthew Liberatore,0.16,1.6,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,386.0,379.0,384.0,49.33,R,BOTH,4-6
2026-05-31,2026-05-31T23:20:00+00:00,2026-05-31T19:20:00-04:00,7:20 PM,Chicago Cubs vs St. Louis Cardinals,1,Jimmy Crooks,699625,power_roster,St. Louis Cardinals,Jordan Wicks,,,,,,,,,1.0,1.0,,532.0,543.0,525.0,63.49,,BOTH,4-6
2026-05-31,2026-05-31T23:20:00+00:00,2026-05-31T19:20:00-04:00,7:20 PM,Chicago Cubs vs St. Louis Cardinals,2,Pedro Pagés,686780,power_roster,St. Louis Cardinals,Jordan Wicks,0.16,2.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,373.0,375.0,379.0,63.49,R,BOTH,4-6
2026-05-31,2026-05-31T23:20:00+00:00,2026-05-31T19:20:00-04:00,7:20 PM,Chicago Cubs vs St. Louis Cardinals,3,Alec Burleson,676475,power_roster,St. Louis Cardinals,Jordan Wicks,0.16,2.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,630.0,627.0,629.0,63.49,R,BOTH,4-6
2026-05-31,2026-05-31T23:20:00+00:00,2026-05-31T19:20:00-04:00,7:20 PM,Chicago Cubs vs St. Louis Cardinals,4,JJ Wetherholt,802139,power_roster,St. Louis Cardinals,Jordan Wicks,0.16,2.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,515.0,516.0,526.0,63.49,R,BOTH,4-6
2026-05-31,2026-05-31T23:20:00+00:00,2026-05-31T19:20:00-04:00,7:20 PM,Chicago Cubs vs St. Louis Cardinals,5,Nolan Gorman,669357,power_roster,St. Louis Cardinals,Jordan Wicks,0.16,2.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,376.0,390.0,368.0,63.49,R,BOTH,4-6
2026-05-31,2026-05-31T23:20:00+00:00,2026-05-31T19:20:00-04:00,7:20 PM,Chicago Cubs vs St. Louis Cardinals,6,Masyn Winn,691026,power_roster,St. Louis Cardinals,Jordan Wicks,0.16,2.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,412.0,404.0,400.0,63.49,R,BOTH,4-6
2026-05-31,2026-05-31T23:20:00+00:00,2026-05-31T19:20:00-04:00,7:20 PM,Chicago Cubs vs St. Louis Cardinals,7,José Fermín,665877,power_roster,St. Louis Cardinals,Jordan Wicks,0.16,2.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,405.0,390.0,400.0,63.49,R,BOTH,4-6
2026-05-31,2026-05-31T23:20:00+00:00,2026-05-31T19:20:00-04:00,7:20 PM,Chicago Cubs vs St. Louis Cardinals,8,Thomas Saggese,695336,power_roster,St. Louis Cardinals,Jordan Wicks,0.16,2.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,385.0,396.0,378.0,63.49,R,BOTH,4-6
2026-05-31,2026-05-31T23:20:00+00:00,2026-05-31T19:20:00-04:00,7:20 PM,Chicago Cubs vs St. Louis Cardinals,9,Victor Scott II,687363,power_roster,St. Louis Cardinals,Jordan Wicks,0.16,2.2,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,407.0,407.0,419.0,63.49,R,BOTH,4-6
